transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,location,device_type,upi_channel,risk_flag,risk_scenario,iqr_amount_flag
TXN004956,2026-01-18 08:56:00,USER0275,REC0285,714.85,Shopping,Delhi,Android,QR,0,normal,0
TXN000888,2026-01-18 08:58:00,USER0739,REC0310,1641.0,Groceries,Mumbai,Android,App,0,normal,0
TXN002993,2026-01-18 09:04:00,USER0657,REC0491,1005.71,Food,Delhi,iOS,App,0,normal,0
TXN002554,2026-01-18 09:19:00,USER0211,REC0068,376.29,Food,Chennai,Android,QR,0,normal,0
TXN008044,2026-01-18 09:42:00,USER0993,REC0125,1145.9,Shopping,Mumbai,iOS,QR,0,normal,0
TXN002861,2026-01-18 10:14:00,USER0927,REC0301,3326.94,Groceries,Delhi,Android,QR,0,normal,1
TXN005781,2026-01-18 10:15:00,USER0079,REC0381,223.32,Food,Delhi,Android,App,0,normal,0
TXN009432,2026-01-18 10:35:00,USER0488,REC0023,1009.43,Transfer,Mumbai,Android,QR,0,normal,0
TXN004581,2026-01-18 11:12:00,USER0187,REC0187,364.3,Bills,Pune,Android,App,0,normal,0
TXN005953,2026-01-18 11:36:00,USER0815,REC0436,199.05,Shopping,Mumbai,Android,App,0,normal,0
TXN001115,2026-01-18 11:52:00,USER0560,REC0278,1710.84,Travel,Delhi,Android,QR,0,normal,0
TXN009507,2026-01-18 12:19:00,USER0807,REC0328,761.73,Groceries,Chennai,Android,QR,0,normal,0
TXN005168,2026-01-18 12:23:00,USER0791,REC0376,948.85,Groceries,Chennai,Android,QR,0,normal,0
TXN000052,2026-01-18 12:25:00,USER0610,REC0065,217.77,Food,Chennai,iOS,App,0,normal,0
TXN005763,2026-01-18 12:36:00,USER0455,REC0228,1764.14,Travel,Pune,Android,App,0,normal,0
TXN000543,2026-01-18 12:48:00,USER0658,REC0119,1331.32,Shopping,Bengaluru,Android,App,0,normal,0
TXN006456,2026-01-18 12:50:00,USER0163,REC0274,120.92,Shopping,Delhi,Android,QR,0,normal,0
TXN002851,2026-01-18 12:56:00,USER0914,REC0180,1559.35,Groceries,Chennai,Android,QR,0,normal,0
TXN007573,2026-01-18 12:58:00,USER0236,REC0381,221.19,Shopping,Pune,Android,App,0,normal,0
TXN006519,2026-01-18 13:01:00,USER0010,REC0337,1095.64,Transfer,Mumbai,Android,App,0,normal,0
TXN006382,2026-01-18 13:15:00,USER0669,REC0142,132.03,Groceries,Bengaluru,iOS,App,0,normal,0
TXN002890,2026-01-18 13:28:00,USER0226,REC0141,527.44,Transfer,Hyderabad,Android,QR,0,normal,0
TXN009258,2026-01-18 13:30:00,USER0950,REC0357,322.92,Travel,Bengaluru,Android,App,0,normal,0
TXN003182,2026-01-18 13:36:00,USER0255,REC0212,391.96,Shopping,Pune,Android,App,0,normal,0
TXN003693,2026-01-18 13:41:00,USER0602,REC0414,255.71,Shopping,Delhi,Android,Collect Request,0,normal,0
TXN008756,2026-01-18 13:43:00,USER0175,REC0308,1287.03,Bills,Hyderabad,iOS,QR,0,normal,0
TXN008585,2026-01-18 13:46:00,USER0803,REC0195,1061.83,Transfer,Mumbai,Android,QR,0,normal,0
TXN006204,2026-01-18 14:06:00,USER0180,REC0084,1108.17,Transfer,Hyderabad,Android,App,0,normal,0
TXN002466,2026-01-18 14:15:00,USER0819,REC0028,1635.9,Food,Pune,Android,App,0,normal,0
TXN003258,2026-01-18 14:16:00,USER0202,REC0161,635.89,Food,Hyderabad,Android,App,0,normal,0
TXN008498,2026-01-18 14:51:00,USER0625,REC0003,515.45,Groceries,Delhi,Android,App,0,normal,0
TXN003909,2026-01-18 15:46:00,USER0429,REC0131,223.04,Transfer,Mumbai,Android,QR,0,normal,0
TXN000398,2026-01-18 16:17:00,USER0754,REC0315,922.76,Shopping,Delhi,iOS,QR,0,normal,0
TXN005911,2026-01-18 16:20:00,USER0815,REC0408,315.54,Food,Chennai,iOS,QR,0,normal,0
TXN003837,2026-01-18 16:23:00,USER0091,REC0419,656.15,Bills,Delhi,iOS,QR,0,normal,0
TXN009502,2026-01-18 16:48:00,USER0957,REC0096,1958.15,Groceries,Pune,iOS,App,0,normal,1
TXN001770,2026-01-18 16:57:00,USER0493,REC0448,273.73,Groceries,Pune,Android,Collect Request,0,normal,0
TXN003153,2026-01-18 17:02:00,USER0199,REC0342,1053.45,Bills,Bengaluru,Android,Collect Request,0,normal,0
TXN004827,2026-01-18 17:22:00,USER0161,REC0469,291.06,Shopping,Mumbai,Android,QR,0,normal,0
TXN004492,2026-01-18 17:25:00,USER0988,REC0281,43.26,Bills,Bengaluru,iOS,Collect Request,0,normal,0
TXN000993,2026-01-18 17:27:00,USER0916,REC0162,223.02,Groceries,Delhi,Android,App,0,normal,0
TXN007948,2026-01-18 17:28:00,USER0057,REC0216,1477.55,Bills,Bengaluru,Android,QR,0,normal,0
TXN004791,2026-01-18 17:44:00,USER0957,REC0096,164.45,Groceries,Delhi,Android,QR,0,normal,0
TXN008581,2026-01-18 17:46:00,USER0937,REC0210,506.68,Groceries,Chennai,iOS,App,0,normal,0
TXN005234,2026-01-18 18:33:00,USER0294,REC0279,255.71,Groceries,Delhi,Android,App,0,normal,0
TXN003040,2026-01-18 18:57:00,USER0304,REC0285,587.44,Groceries,Mumbai,iOS,App,0,normal,0
TXN006115,2026-01-18 19:12:00,USER0395,REC0101,1931.78,Transfer,Delhi,Android,QR,0,normal,1
TXN005465,2026-01-18 19:15:00,USER0150,REC0197,310.37,Transfer,Delhi,Android,Collect Request,0,normal,0
TXN002094,2026-01-18 19:16:00,USER0393,REC0444,51.92,Travel,Mumbai,Android,App,0,normal,0
TXN005001,2026-01-18 19:23:00,USER0076,REC0456,1434.26,Travel,Mumbai,Android,QR,0,normal,0
TXN002813,2026-01-18 19:32:00,USER0636,REC0202,373.59,Bills,Mumbai,iOS,App,0,normal,0
TXN004844,2026-01-18 19:38:00,USER0198,REC0149,23430.74,Transfer,Mumbai,Android,App,1,unusually_high_amount,1
TXN004656,2026-01-18 19:56:00,USER0429,REC0072,801.43,Transfer,Pune,Android,QR,0,normal,0
TXN001787,2026-01-18 20:06:00,USER0536,REC0041,292.78,Transfer,Pune,Android,QR,0,normal,0
TXN000838,2026-01-18 20:07:00,USER0148,REC0009,154.54,Food,Chennai,iOS,QR,0,normal,0
TXN005280,2026-01-18 20:30:00,USER0373,REC0245,258.09,Transfer,Bengaluru,Android,App,0,normal,0
TXN003024,2026-01-18 20:56:00,USER0149,REC0499,1520.01,Shopping,Chennai,iOS,App,0,normal,0
TXN002745,2026-01-18 21:17:00,USER0313,REC0408,473.28,Groceries,Pune,Android,QR,0,normal,0
TXN006915,2026-01-18 21:39:00,USER0299,REC0036,2307.93,Travel,Mumbai,Android,App,0,normal,1
TXN007218,2026-01-18 21:44:00,USER0261,REC0198,172.76,Bills,Mumbai,Android,App,0,normal,0
TXN006971,2026-01-18 22:00:00,USER0695,REC0304,2102.78,Food,Hyderabad,iOS,App,0,normal,1
TXN002511,2026-01-18 22:12:00,USER0581,REC0400,2828.55,Groceries,Bengaluru,Android,QR,0,normal,1
TXN001704,2026-01-18 23:00:00,USER0864,REC0211,501.36,Groceries,Mumbai,Android,App,0,normal,0
TXN009971,2026-01-18 23:18:00,USER0755,REC0361,852.23,Groceries,Hyderabad,Android,App,0,normal,0
TXN004159,2026-01-18 23:29:00,USER0285,REC0255,700.46,Food,Bengaluru,Android,QR,0,normal,0
TXN000426,2026-01-18 23:30:00,USER0963,REC0002,979.95,Groceries,Hyderabad,Android,App,0,normal,0
TXN004578,2026-01-18 23:33:00,USER0575,REC0470,566.82,Food,Pune,Android,App,0,normal,0
TXN003965,2026-01-18 23:34:00,USER0572,REC0299,939.98,Travel,Pune,iOS,App,0,normal,0
TXN005943,2026-01-18 23:35:00,USER0209,REC0161,1578.69,Groceries,Pune,iOS,App,0,normal,0
TXN005717,2026-01-18 23:36:00,USER0741,REC0424,569.56,Shopping,Chennai,Android,QR,0,normal,0
TXN002815,2026-01-18 23:46:00,USER0112,REC0284,169.44,Groceries,Hyderabad,Android,App,0,normal,0
TXN000102,2026-01-18 23:48:00,USER0226,REC0001,695.56,Bills,Bengaluru,iOS,QR,0,normal,0
TXN005177,2026-01-19 00:20:00,USER0740,REC0202,340.54,Groceries,Hyderabad,Android,Collect Request,0,normal,0
TXN006709,2026-01-19 00:21:00,USER0524,REC0067,456.5,Groceries,Bengaluru,Android,QR,0,normal,0
TXN004164,2026-01-19 00:23:00,USER0839,REC0439,960.18,Travel,Hyderabad,iOS,App,0,normal,0
TXN007500,2026-01-19 00:35:00,USER0546,REC0289,237.83,Groceries,Hyderabad,Android,App,0,normal,0
TXN008191,2026-01-19 00:39:00,USER0824,REC0312,15066.61,Shopping,Mumbai,Android,App,1,unusually_high_amount,1
TXN006651,2026-01-19 00:40:00,USER0757,REC0068,2445.25,Food,Delhi,Android,App,0,normal,1
TXN008343,2026-01-19 00:45:00,USER0376,REC0082,509.15,Travel,Chennai,iOS,App,0,normal,0
TXN001085,2026-01-19 01:02:00,USER0015,REC0407,425.43,Food,Bengaluru,iOS,QR,0,normal,0
TXN009791,2026-01-19 01:12:00,USER0934,REC0196,319.76,Shopping,Delhi,Android,Collect Request,0,normal,0
TXN003288,2026-01-19 01:12:00,USER0340,REC0305,297.26,Groceries,Hyderabad,Android,QR,0,normal,0
TXN009282,2026-01-19 01:26:00,USER0725,REC0322,1769.4,Shopping,Delhi,Android,App,0,normal,0
TXN009301,2026-01-19 01:46:00,USER0048,REC0172,560.67,Transfer,Hyderabad,Android,Collect Request,0,normal,0
TXN008129,2026-01-19 01:57:00,USER0317,REC0282,108.55,Groceries,Pune,Android,QR,1,late_night_payment,0
TXN008782,2026-01-19 02:11:00,USER0630,REC0341,298.66,Groceries,Mumbai,Android,App,0,normal,0
TXN005623,2026-01-19 02:14:00,USER0862,REC0040,414.02,Shopping,Hyderabad,iOS,App,0,normal,0
TXN003894,2026-01-19 02:54:00,USER0724,REC0072,99.13,Groceries,Chennai,Android,QR,0,normal,0
TXN002349,2026-01-19 03:10:00,USER0784,REC0448,2175.31,Food,Mumbai,Android,App,0,normal,1
TXN000009,2026-01-19 03:10:00,USER0939,REC0351,394.27,Food,Chennai,Android,QR,0,normal,0
TXN003504,2026-01-19 03:18:00,USER0271,REC0058,243.32,Groceries,Pune,Android,QR,0,normal,0
TXN008650,2026-01-19 03:21:00,USER0470,REC0230,645.92,Groceries,Bengaluru,iOS,QR,0,normal,0
TXN009702,2026-01-19 03:38:00,USER0255,REC0299,469.2,Groceries,Bengaluru,Android,Collect Request,0,normal,0
TXN007913,2026-01-19 03:41:00,USER0216,REC0409,594.82,Food,Mumbai,Android,QR,0,normal,0
TXN000872,2026-01-19 03:50:00,USER0092,REC0499,424.61,Transfer,Chennai,iOS,QR,0,normal,0
TXN002900,2026-01-19 04:01:00,USER0761,REC0272,578.37,Groceries,Pune,Android,App,0,normal,0
TXN001364,2026-01-19 04:16:00,USER0374,REC0416,419.4,Food,Chennai,Android,QR,0,normal,0
TXN001796,2026-01-19 04:30:00,USER0841,REC0381,309.65,Bills,Mumbai,Android,QR,0,normal,0
TXN004262,2026-01-19 04:34:00,USER0451,REC0258,4894.47,Food,Bengaluru,Android,App,0,normal,1
TXN005667,2026-01-19 04:39:00,USER0412,REC0144,139.94,Groceries,Chennai,Android,App,0,normal,0
TXN007952,2026-01-19 04:59:00,USER0079,REC0410,641.92,Food,Bengaluru,iOS,App,0,normal,0
TXN000653,2026-01-19 05:05:00,USER0922,REC0358,407.01,Transfer,Mumbai,Android,App,0,normal,0
TXN000224,2026-01-19 05:06:00,USER0613,REC0149,557.15,Groceries,Delhi,Android,QR,0,normal,0
TXN004886,2026-01-19 05:11:00,USER0714,REC0216,138.47,Groceries,Bengaluru,Android,App,0,normal,0
TXN000664,2026-01-19 05:11:00,USER0743,REC0423,778.55,Transfer,Pune,Android,App,0,normal,0
TXN009977,2026-01-19 05:16:00,USER0642,REC0444,1253.82,Food,Pune,Android,App,0,normal,0
TXN008420,2026-01-19 05:22:00,USER0746,REC0112,1822.65,Bills,Chennai,iOS,App,0,normal,0
TXN002116,2026-01-19 05:26:00,USER0571,REC0129,1216.85,Bills,Hyderabad,Android,QR,0,normal,0
TXN006770,2026-01-19 05:47:00,USER0172,REC0330,349.59,Travel,Pune,Android,QR,0,normal,0
TXN009188,2026-01-19 05:52:00,USER0638,REC0458,6605.15,Groceries,Bengaluru,Android,QR,0,normal,1
TXN000339,2026-01-19 05:54:00,USER0882,REC0075,302.87,Groceries,Chennai,Android,QR,0,normal,0
TXN003832,2026-01-19 06:01:00,USER0886,REC0409,265.75,Food,Chennai,iOS,QR,0,normal,0
TXN007261,2026-01-19 06:03:00,USER0236,REC0490,207.59,Shopping,Delhi,Android,App,0,normal,0
TXN008611,2026-01-19 06:11:00,USER0783,REC0270,1013.08,Travel,Chennai,iOS,QR,0,normal,0
TXN002643,2026-01-19 06:39:00,USER0239,REC0217,268.41,Travel,Pune,Android,App,0,normal,0
TXN007308,2026-01-19 06:48:00,USER0120,REC0191,1744.2,Shopping,Bengaluru,Android,QR,0,normal,0
TXN002773,2026-01-19 07:26:00,USER0520,REC0165,1620.41,Transfer,Chennai,Android,App,0,normal,0
TXN007493,2026-01-19 07:32:00,USER0697,REC0106,482.64,Shopping,Delhi,Android,QR,0,normal,0
TXN004811,2026-01-19 07:37:00,USER0810,REC0439,1959.24,Transfer,Pune,Android,QR,0,normal,1
TXN007744,2026-01-19 07:58:00,USER0875,REC0213,1056.72,Bills,Delhi,Android,App,0,normal,0
TXN003736,2026-01-19 08:20:00,USER0044,REC0393,339.98,Shopping,Pune,iOS,App,0,normal,0
TXN005796,2026-01-19 08:40:00,USER0075,REC0293,426.69,Transfer,Mumbai,Android,QR,0,normal,0
TXN004570,2026-01-19 09:24:00,USER0933,REC0315,851.37,Shopping,Mumbai,Android,Collect Request,0,normal,0
TXN001740,2026-01-19 09:29:00,USER0196,REC0487,294.35,Shopping,Pune,Android,QR,0,normal,0
TXN002765,2026-01-19 09:39:00,USER0366,REC0233,438.35,Bills,Chennai,Android,QR,0,normal,0
TXN005175,2026-01-19 09:56:00,USER0601,REC0210,1615.08,Travel,Mumbai,Android,App,0,normal,0
TXN009737,2026-01-19 10:52:00,USER0331,REC0259,564.25,Bills,Delhi,Android,App,0,normal,0
TXN008402,2026-01-19 10:54:00,USER0163,REC0270,737.59,Bills,Chennai,iOS,QR,0,normal,0
TXN006174,2026-01-19 11:21:00,USER0940,REC0179,1205.75,Shopping,Mumbai,Android,QR,0,normal,0
TXN004059,2026-01-19 11:24:00,USER0984,REC0487,216.91,Transfer,Bengaluru,iOS,App,0,normal,0
TXN002496,2026-01-19 11:38:00,USER0964,REC0246,375.91,Groceries,Chennai,Android,App,0,normal,0
TXN005979,2026-01-19 12:30:00,USER0478,REC0370,1465.32,Food,Hyderabad,Android,App,0,normal,0
TXN002870,2026-01-19 12:34:00,USER0600,REC0258,245.37,Shopping,Mumbai,Android,App,0,normal,0
TXN009623,2026-01-19 12:40:00,USER0434,REC0241,271.92,Bills,Pune,Android,App,0,normal,0
TXN006615,2026-01-19 12:44:00,USER0419,REC0446,206.69,Groceries,Pune,Android,QR,0,normal,0
TXN009095,2026-01-19 12:50:00,USER0897,REC0259,841.22,Groceries,Pune,Android,QR,0,normal,0
TXN003079,2026-01-19 13:09:00,USER0927,REC0321,351.18,Groceries,Pune,Android,App,0,normal,0
TXN005494,2026-01-19 13:32:00,USER0542,REC0426,865.07,Food,Mumbai,Android,App,0,normal,0
TXN003583,2026-01-19 14:05:00,USER0788,REC0498,548.16,Groceries,Pune,Android,QR,0,normal,0
TXN007604,2026-01-19 14:19:00,USER0281,REC0386,351.56,Food,Delhi,Android,Collect Request,0,normal,0
TXN006101,2026-01-19 14:22:00,USER0902,REC0031,1251.29,Bills,Hyderabad,Android,App,0,normal,0
TXN001872,2026-01-19 14:43:00,USER0553,REC0062,522.44,Food,Pune,Android,QR,0,normal,0
TXN007753,2026-01-19 14:44:00,USER0978,REC0292,1373.43,Groceries,Pune,iOS,App,0,normal,0
TXN008593,2026-01-19 14:57:00,USER0766,REC0236,689.27,Groceries,Hyderabad,iOS,App,0,normal,0
TXN002474,2026-01-19 15:05:00,USER0421,REC0220,371.5,Shopping,Chennai,iOS,QR,0,normal,0
TXN001474,2026-01-19 15:09:00,USER0613,REC0181,941.72,Bills,Pune,Android,QR,0,normal,0
TXN007255,2026-01-19 15:51:00,USER0621,REC0288,434.17,Groceries,Pune,Android,App,0,normal,0
TXN007850,2026-01-19 15:52:00,USER0441,REC0334,628.36,Food,Mumbai,Android,QR,0,normal,0
TXN008320,2026-01-19 15:55:00,USER0408,REC0474,948.7,Groceries,Mumbai,Android,Collect Request,0,normal,0
TXN003433,2026-01-19 16:09:00,USER0626,REC0409,607.94,Food,Bengaluru,Android,QR,0,normal,0
TXN004119,2026-01-19 16:10:00,USER0307,REC0244,1322.84,Bills,Delhi,Android,App,0,normal,0
TXN005864,2026-01-19 16:29:00,USER0558,REC0287,342.64,Travel,Delhi,Android,App,0,normal,0
TXN001940,2026-01-19 16:40:00,USER0800,REC0203,309.73,Travel,Delhi,iOS,QR,0,normal,0
TXN005625,2026-01-19 17:01:00,USER0688,REC0230,767.28,Groceries,Bengaluru,Android,App,0,normal,0
TXN003242,2026-01-19 17:16:00,USER0809,REC0394,1669.85,Groceries,Delhi,Android,QR,0,normal,0
TXN000735,2026-01-19 17:51:00,USER0389,REC0182,382.33,Bills,Pune,iOS,App,0,normal,0
TXN009956,2026-01-19 17:53:00,USER0841,REC0283,1962.88,Groceries,Pune,Android,QR,0,normal,1
TXN002360,2026-01-19 18:05:00,USER0431,REC0300,452.61,Food,Hyderabad,iOS,App,0,normal,0
TXN006978,2026-01-19 18:40:00,USER0800,REC0262,1417.61,Transfer,Hyderabad,Android,App,0,normal,0
TXN005313,2026-01-19 18:46:00,USER0202,REC0086,415.61,Travel,Mumbai,Android,App,0,normal,0
TXN009604,2026-01-19 18:51:00,USER0608,REC0339,882.29,Food,Chennai,Android,App,0,normal,0
TXN003241,2026-01-19 19:05:00,USER0583,REC0448,699.71,Groceries,Chennai,Android,App,0,normal,0
TXN004654,2026-01-19 19:21:00,USER0969,REC0294,96.05,Food,Mumbai,Android,QR,0,normal,0
TXN001072,2026-01-19 19:33:00,USER0753,REC0175,328.16,Groceries,Hyderabad,iOS,QR,0,normal,0
TXN005276,2026-01-19 20:02:00,USER0950,REC0394,474.83,Food,Hyderabad,Android,App,0,normal,0
TXN005690,2026-01-19 20:21:00,USER0108,REC0090,357.26,Transfer,Delhi,Android,App,0,normal,0
TXN009482,2026-01-19 20:22:00,USER0511,REC0309,836.42,Food,Hyderabad,iOS,App,0,normal,0
TXN007894,2026-01-19 21:04:00,USER0054,REC0405,2912.05,Groceries,Pune,Android,QR,0,normal,1
TXN002523,2026-01-19 21:31:00,USER0450,REC0355,1339.69,Shopping,Pune,iOS,QR,0,normal,0
TXN002277,2026-01-19 21:33:00,USER0869,REC0182,1582.79,Transfer,Hyderabad,Android,App,0,normal,0
TXN004027,2026-01-19 21:33:00,USER0396,REC0283,647.08,Travel,Mumbai,iOS,App,0,normal,0
TXN007967,2026-01-19 21:35:00,USER0944,REC0157,373.03,Groceries,Delhi,Android,QR,0,normal,0
TXN005996,2026-01-19 21:47:00,USER0480,REC0178,388.35,Groceries,Delhi,Android,QR,0,normal,0
TXN007304,2026-01-19 22:00:00,USER0949,REC0133,479.27,Transfer,Mumbai,Android,App,0,normal,0
TXN008751,2026-01-19 22:20:00,USER0861,REC0267,623.47,Shopping,Mumbai,Android,Collect Request,0,normal,0
TXN001745,2026-01-19 22:20:00,USER0577,REC0316,715.58,Bills,Bengaluru,Android,App,0,normal,0
TXN004673,2026-01-19 22:42:00,USER0199,REC0073,1515.28,Transfer,Delhi,iOS,App,0,normal,0
TXN006091,2026-01-19 22:55:00,USER0777,REC0092,80.11,Food,Delhi,Android,App,0,normal,0
TXN001989,2026-01-19 22:58:00,USER0979,REC0208,527.52,Shopping,Hyderabad,Android,App,0,normal,0
TXN008927,2026-01-19 23:26:00,USER0187,REC0201,1142.12,Groceries,Hyderabad,iOS,QR,0,normal,0
TXN004605,2026-01-19 23:34:00,USER0115,REC0497,721.83,Travel,Delhi,iOS,App,0,normal,0
TXN003328,2026-01-19 23:37:00,USER0850,REC0194,323.89,Groceries,Pune,Android,QR,0,normal,0
TXN008067,2026-01-20 00:04:00,USER0093,REC0443,247.36,Travel,Mumbai,Android,QR,0,normal,0
TXN007482,2026-01-20 00:10:00,USER0009,REC0272,799.39,Shopping,Chennai,iOS,App,0,normal,0
TXN009929,2026-01-20 00:14:00,USER0620,REC0168,243.25,Bills,Chennai,Android,App,0,normal,0
TXN007334,2026-01-20 00:14:00,USER0457,REC0290,160.35,Groceries,Delhi,Android,Collect Request,0,normal,0
TXN009190,2026-01-20 00:29:00,USER0494,REC0069,1724.98,Groceries,Hyderabad,iOS,App,0,normal,0
TXN009794,2026-01-20 00:39:00,USER0656,REC0031,253.2,Transfer,Pune,Android,App,1,late_night_payment,0
TXN006417,2026-01-20 00:50:00,USER0844,REC0010,1627.11,Shopping,Chennai,iOS,App,0,normal,0
TXN008550,2026-01-20 01:03:00,USER0601,REC0202,636.9,Food,Pune,Android,App,0,normal,0
TXN004996,2026-01-20 01:21:00,USER0503,REC0196,1074.2,Shopping,Chennai,Android,QR,0,normal,0
TXN003297,2026-01-20 01:23:00,USER0939,REC0171,304.5,Groceries,Chennai,Android,App,0,normal,0
TXN003526,2026-01-20 01:25:00,USER0910,REC0035,646.86,Shopping,Bengaluru,iOS,Collect Request,0,normal,0
TXN007463,2026-01-20 01:32:00,USER0021,REC0157,742.16,Food,Hyderabad,iOS,App,0,normal,0
TXN009135,2026-01-20 01:36:00,USER0674,REC0109,934.14,Shopping,Mumbai,Android,QR,0,normal,0
TXN001988,2026-01-20 01:49:00,USER0908,REC0091,184.0,Bills,Hyderabad,Android,App,0,normal,0
TXN004755,2026-01-20 01:52:00,USER0960,REC0278,1667.98,Bills,Delhi,Android,App,0,normal,0
TXN008985,2026-01-20 01:53:00,USER0152,REC0248,698.34,Groceries,Chennai,iOS,QR,0,normal,0
TXN001710,2026-01-20 02:14:00,USER0044,REC0448,661.39,Food,Delhi,Android,Collect Request,0,normal,0
TXN009511,2026-01-20 02:19:00,USER0633,REC0256,756.49,Food,Hyderabad,Android,App,0,normal,0
TXN002444,2026-01-20 02:31:00,USER0216,REC0325,1073.39,Food,Chennai,Android,App,0,normal,0
TXN007322,2026-01-20 03:22:00,USER0273,REC0306,528.77,Groceries,Pune,Android,App,0,normal,0
TXN003232,2026-01-20 04:14:00,USER0126,REC0073,585.75,Groceries,Chennai,Android,QR,0,normal,0
TXN007891,2026-01-20 04:20:00,USER0497,REC0214,810.9,Food,Pune,Android,App,0,normal,0
TXN005487,2026-01-20 04:21:00,USER0658,REC0314,770.67,Travel,Hyderabad,Android,App,0,normal,0
TXN004188,2026-01-20 05:52:00,USER0770,REC0197,2869.7,Groceries,Pune,Android,App,0,normal,1
TXN002470,2026-01-20 06:26:00,USER0353,REC0371,1729.57,Shopping,Hyderabad,Android,App,0,normal,0
TXN002734,2026-01-20 06:56:00,USER0433,REC0086,551.33,Bills,Mumbai,Android,App,0,normal,0
TXN008193,2026-01-20 06:58:00,USER0820,REC0145,181.55,Shopping,Mumbai,Android,App,0,normal,0
TXN009538,2026-01-20 06:59:00,USER0694,REC0096,400.17,Transfer,Bengaluru,Android,QR,0,normal,0
TXN002602,2026-01-20 07:24:00,USER0205,REC0251,641.48,Food,Mumbai,iOS,App,0,normal,0
TXN000142,2026-01-20 07:30:00,USER0295,REC0263,158.09,Food,Hyderabad,Android,Collect Request,0,normal,0
TXN004587,2026-01-20 07:39:00,USER0797,REC0449,590.76,Bills,Chennai,iOS,QR,0,normal,0
TXN005725,2026-01-20 07:42:00,USER0700,REC0417,808.67,Food,Delhi,Android,App,0,normal,0
TXN002665,2026-01-20 08:05:00,USER0269,REC0318,317.71,Transfer,Mumbai,Android,QR,0,normal,0
TXN009195,2026-01-20 08:27:00,USER0811,REC0440,548.76,Bills,Hyderabad,Android,QR,0,normal,0
TXN005040,2026-01-20 08:41:00,USER0020,REC0102,2082.74,Groceries,Pune,Android,Collect Request,0,normal,1
TXN002462,2026-01-20 08:47:00,USER0908,REC0031,625.4,Groceries,Hyderabad,Android,QR,0,normal,0
TXN009242,2026-01-20 09:10:00,USER0168,REC0306,2213.69,Groceries,Pune,Android,QR,0,normal,1
TXN003179,2026-01-20 09:20:00,USER0329,REC0405,555.96,Food,Hyderabad,Android,App,0,normal,0
TXN003683,2026-01-20 09:27:00,USER0510,REC0135,469.32,Food,Mumbai,Android,QR,0,normal,0
TXN003018,2026-01-20 09:28:00,USER0589,REC0430,572.73,Travel,Chennai,Android,Collect Request,0,normal,0
TXN002839,2026-01-20 09:33:00,USER0615,REC0190,1873.64,Groceries,Chennai,Android,App,0,normal,1
TXN006118,2026-01-20 09:37:00,USER0710,REC0201,408.81,Food,Hyderabad,Android,App,0,normal,0
TXN001395,2026-01-20 09:45:00,USER0585,REC0002,2479.05,Bills,Chennai,iOS,QR,0,normal,1
TXN003476,2026-01-20 10:23:00,USER0597,REC0405,289.48,Groceries,Mumbai,Android,QR,0,normal,0
TXN009854,2026-01-20 10:48:00,USER0665,REC0235,972.71,Shopping,Pune,Android,QR,0,normal,0
TXN006389,2026-01-20 11:05:00,USER0845,REC0333,163.46,Groceries,Mumbai,iOS,App,0,normal,0
TXN004556,2026-01-20 11:08:00,USER0657,REC0333,970.21,Groceries,Pune,Android,App,0,normal,0
TXN001582,2026-01-20 11:19:00,USER0820,REC0469,208.26,Food,Delhi,Android,QR,0,normal,0
TXN008576,2026-01-20 11:24:00,USER0561,REC0051,301.22,Food,Hyderabad,iOS,QR,0,normal,0
TXN003586,2026-01-20 11:54:00,USER0715,REC0327,30043.15,Food,Delhi,iOS,QR,1,unusually_high_amount,1
TXN005570,2026-01-20 11:55:00,USER0379,REC0300,120.73,Travel,Pune,Android,QR,0,normal,0
TXN007276,2026-01-20 11:57:00,USER0393,REC0131,371.4,Groceries,Pune,iOS,Collect Request,0,normal,0
TXN009820,2026-01-20 12:05:00,USER0859,REC0322,360.32,Bills,Hyderabad,Android,App,0,normal,0
TXN005752,2026-01-20 12:16:00,USER0124,REC0199,2363.11,Shopping,Chennai,Android,App,0,normal,1
TXN002553,2026-01-20 12:24:00,USER0664,REC0392,115.59,Bills,Chennai,iOS,QR,0,normal,0
TXN003670,2026-01-20 12:32:00,USER0401,REC0134,366.32,Food,Mumbai,Android,App,0,normal,0
TXN008767,2026-01-20 12:45:00,USER0469,REC0257,216.13,Shopping,Chennai,Android,QR,0,normal,0
TXN000964,2026-01-20 14:04:00,USER0001,REC0026,1018.23,Shopping,Bengaluru,Android,App,0,normal,0
TXN009216,2026-01-20 14:26:00,USER0529,REC0266,338.2,Shopping,Delhi,Android,App,0,normal,0
